battery,cycle_index,type,ambient_temperature,time,voltage_mean,voltage_min,voltage_max,voltage_std,current_mean,current_min,current_max,current_std,temperature_mean,temperature_min,temperature_max,temperature_std,duration,voltage_charge_mean,current_charge_mean,voltage_load_mean,current_load_mean,capacity,sense_current_mean,battery_current_mean,current_ratio_mean,battery_impedance_mean,rectified_impedance_mean,Re,Rct
B0005,10,charge,24,[2008.       4.       3.       9.      44.      35.078],4.059785107501149,3.0593224041262927,4.212763963219923,0.17408492131430156,0.9326606943848299,-3.3944513625869224,1.5165104184246716,0.6731501315206839,26.51849450408942,24.41186883829393,29.39582042914756,1.3697737752797174,10792.672,4.326279411764706,0.9256123949579832,,,,,,,,,,
B0005,11,discharge,24,[2008.       4.       3.      12.      55.      10.687],3.5413347346347575,2.5209480504077413,4.188815807948604,0.23931625998293235,-1.8168108743168803,-2.0162347618032066,0.0024899497555445145,0.5967015706365189,32.43418218230641,24.51442664842638,38.75169504640032,3.4173255675455376,3652.281,,,,,1.8356616600675495,,,,,,,
B0005,12,charge,24,[2008.       4.       3.      14.       6.      43.234],4.058914241429766,3.0533599221041614,4.213176751734383,0.17492119103637335,0.9322724824266048,-3.401390462320561,1.5149343200832288,0.6740521218860146,26.620706323978894,24.527457541863313,29.438424119486054,1.368754831634235,10789.985,4.287875,0.9251428571428572,,,,,,,,,,
B0005,13,discharge,24,[2008.       4.       3.      17.      17.      16.015],3.5410250495075215,2.487927319492314,4.18839163793879,0.2425153341196382,-1.816791144707133,-2.01583310669507,0.002314295882739856,0.5964919190059063,32.480416444757985,24.575581239008407,38.8207012322275,3.419542558294876,3650.828,,,,,1.8351461429226603,,,,,,,
B0005,14,charge,24,[2008.       4.       3.      18.      28.      47.125],4.053425643583468,3.048720950345317,4.212850577044761,0.1775571053031069,0.9653291698755072,-3.385806497377117,1.5160376811966019,0.6618959022597396,26.737918888901717,24.545714784434754,29.510810563981206,1.3633224155181507,10127.562,4.4560641304347826,0.9578858695652174,,,,,,,,,,
B0005,15,discharge,24,[2008.       4.       3.      21.      28.      14.718],3.554133296801584,2.6652049047458775,4.188927891511958,0.22731251096165395,-1.8443412120754061,-2.0166395518034546,0.002227616056915605,0.5573831672048897,32.41046186109587,24.71132429046902,38.51713023385634,3.3516161723228617,3572.453,,,,,1.8257567905665537,,,,,,,
B0005,16,charge,24,[2008.       4.       3.      22.      38.      27.453],4.055637707823975,3.0824222303522406,4.213141772335243,0.1735869632454472,0.9616213808811537,-3.43387007729948,1.5173922491512082,0.6639718144564338,26.74145703066146,24.51382202883513,29.668813794471543,1.3841787699624821,10147.952999999994,4.4105298588490776,0.9542204125950055,,,,,,,,,,
B0005,17,discharge,24,[2.0080e+03 4.0000e+00 4.0000e+00 1.0000e+00 3.8000e+01 1.5218e+01],3.5529355991467955,2.6038584726333673,4.189029250882121,0.2324538495076242,-1.853972745505648,-2.018357230695621,0.005401028321021492,0.5424840616663397,32.3461408313,24.628487294051176,38.526267904657,3.3724043396197616,3550.594,,,,,1.8247738529891333,,,,,,,
B0005,18,charge,24,[2.008e+03 4.000e+00 4.000e+00 2.000e+00 4.800e+01 6.156e+00],4.0551389874488235,3.075795646323062,4.212949842741421,0.17484391180363582,0.9608152867945828,-3.416543780338169,1.517754813457655,0.6641380078436662,26.7021703105932,24.435380667117133,29.779288735822295,1.4147510153022544,10162.094,4.418718783930511,0.9531161780673181,,,,,,,,,,
B0005,19,discharge,24,[2008.       4.       4.       5.      48.       8.609],3.5512057319376997,2.552853984885676,4.189223427076418,0.23672870147542147,-1.8535899338510957,-2.0160718378149842,0.0030191479674457028,0.5423346882876612,32.27679750791685,24.561560340089137,38.52698128472781,3.384318782535614,3551.25,,,,,1.824613268496936,,,,,,,
B0005,20,charge,24,[2.008e+03 4.000e+00 4.000e+00 6.000e+00 5.800e+01 2.960e-01],4.054491573689291,3.06985284508505,4.2132271723869295,0.17554945525461832,0.961954518108792,-3.4217714333372964,1.5160463401115014,0.6634398558389827,26.608132946993933,24.32273250630084,29.71100043300344,1.42477200092305,10119.375,4.4077847826086956,0.9543456521739131,,,,,,,,,,
B0005,21,discharge,24,[2008.       4.       4.       9.      57.      19.765],3.549292319740949,2.4724483018527317,4.188916055911241,0.2430973444996006,-1.863380178294828,-2.0160713863396573,0.002626400189938571,0.5267409991401001,32.15709350345252,24.43128509546442,38.54143406601644,3.4192563180601603,3530.25,,,,,1.8246195526864504,,,,,,,
B0005,22,charge,24,[2008.       4.       4.      11.       6.      50.375],4.0526146919932,3.0612589860161115,4.212826399381091,0.17729439023205582,0.9688176644385617,-3.4044907346629887,1.5169315449208305,0.6609868652694818,26.63314786563377,24.44909427715232,29.79634895864274,1.3970655679971646,10013.235,4.446259583789704,0.9611226725082148,,,,,,,,,,
B0005,23,charge,24,[2008.       4.       4.      15.       5.      59.906],4.076087195502948,3.34157125606709,4.212863906558764,0.1443924545276609,0.948479102987148,-3.78388997609184,1.517755800661927,0.6653019848519954,27.033644494333256,24.588334332873952,30.37677905152779,1.5543978163047227,9586.875,4.453830546265329,0.9409453734671126,,,,,,,,,,
B0005,24,discharge,24,[2008.       4.       4.      17.      56.      27.609],3.559759220648976,2.64956413267546,4.189876247266316,0.22886185175957943,-1.872968810287894,-2.016851865845563,0.00236452370176732,0.5116979707844124,32.36407129853099,24.74037188089418,38.52197451768004,3.3635991447660745,3491.016,,,,,1.8142019357673917,,,,,,,
B0005,25,charge,24,[2008.       4.       4.      19.       5.      19.234],4.054612747973269,3.092615790717664,4.212724851227894,0.17368701217979385,0.9671176035785914,-3.4380894291317374,1.5187305848630464,0.6616228729345399,26.870618187745674,24.582626408111885,30.05302011094364,1.4296559397124045,9952.359,4.433821271929825,0.9594374999999999,,,,,,,,,,
B0005,26,discharge,24,[2.0080e+03 4.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 5.4671e+01],3.558081969139198,2.5724981777366227,4.189286794768804,0.23460775776275253,-1.8826095043160833,-2.016393908986775,0.0018583785527610795,0.4942824152307196,32.3181954403762,24.733107699311514,38.582485834057856,3.3739283176724415,3470.281,,,,,1.8137521577549054,,,,,,,
B0005,27,charge,24,[2008.       4.       4.      23.      10.      25.421],4.059265909682025,3.082964486167869,4.213057848582499,0.17353544509135382,0.9281364622466176,-3.4334448239833244,1.516640506364978,0.67558220466249,26.738987031481408,24.46895730598046,30.168468843680714,1.5083652386093211,10758.031000000003,4.244855941114617,0.9207749737118822,,,,,,,,,,
B0005,28,discharge,24,[2.0080e+03 4.0000e+00 5.0000e+00 2.0000e+00 2.0000e+01 2.6703e+01],3.555692244172496,2.5249886697730286,4.188837765892728,0.237911318298918,-1.882536787636365,-2.0158117255163046,0.0022664654273509715,0.49428703573729343,32.15709029211502,24.44798340505406,38.520294134873915,3.426023279669047,3470.0,,,,,1.8134404914735822,,,,,,,
B0005,29,charge,24,[2008.       4.       5.       3.      28.      57.234],4.053495431054621,3.0770823404741723,4.213191057068328,0.1758569073795974,0.9687280220511734,-3.432001975216655,1.5169693958592914,0.6608500283156388,26.692190227813647,24.320043101365826,30.06078601207466,1.4804254427478445,9921.75,4.435383095499452,0.9609857299670691,,,,,,,,,,
B0005,30,discharge,24,[2.008e+03 4.000e+00 5.000e+00 6.000e+00 2.500e+01 1.890e+00],3.562746818017503,2.694621861688723,4.189110301768517,0.22392608690207388,-1.8817935155260215,-2.0193509920362724,0.001319946437255823,0.49541451927035984,32.04407000314609,24.463097121123557,38.21358592965045,3.360458061989185,3450.297,,,,,1.8025980036306504,,,,,,,
B0005,31,charge,24,[2008.       4.       5.       7.      33.      12.734],4.057009589497505,3.1099815648289453,4.212768567166564,0.17099975080956364,0.9622055340791629,-3.482051074636857,1.5155189973310466,0.6631283952602673,26.563313470921162,24.209464138213455,29.84105303532721,1.4715302557199637,10000.25,4.417856673960612,0.9545514223194749,,,,,,,,,,
B0005,32,discharge,24,[2008.       4.       5.      10.      30.      32.312],3.5614521756489204,2.64010141737067,4.18921207304098,0.22796979172772144,-1.8921861285036712,-2.0164420273602586,0.0030782527761262007,0.4770160473926998,31.931593674911532,24.32051139249706,38.1983618706913,3.385244667118977,3429.407,,,,,1.80210690024615,,,,,,,
B0005,33,charge,24,[2008.      4.      5.     11.     38.     22.14],4.056509050138727,3.1054460082871422,4.21291099996523,0.17191885180016153,0.9646896474341132,-3.4790104488850004,1.517095395882731,0.6617435115067636,26.52595276450022,24.162156462647953,29.90236309006016,1.4901263410527419,9936.031,4.464809001097694,0.9571701427003293,,,,,,,,,,
B0005,34,discharge,24,[2008.       4.       5.      14.      34.      41.468],3.5603420474985823,2.5739035098380962,4.188899969428112,0.23297600498562532,-1.9027629207037406,-2.016465255161054,0.0009018486465400538,0.4571130109358775,31.941655359029298,24.357321702352365,38.31926916027133,3.4008083552683144,3409.484,,,,,1.802579500826209,,,,,,,
B0005,35,charge,24,[2008.       4.       5.      15.      42.      11.531],4.055991881873581,3.098521142673477,4.213175415157681,0.1729293721049914,0.962272056961881,-3.461446831236046,1.5164629383150432,0.6627399317176162,26.591676949772925,24.228713761357017,30.108307461804788,1.506893350814015,9989.532,4.422258488499453,0.954698795180723,,,,,,,,,,
B0005,36,discharge,24,[2008.       4.       5.      18.      39.      25.218],3.5591189041401865,2.4942396831720126,4.188779799856791,0.23873643876806222,-1.9133470605822436,-2.0181069603406625,-0.00044812397487015555,0.4358942318853322,31.965008645476725,24.382419922756025,38.4787542519308,3.414795247499799,3390.422,,,,,1.8030683142834096,,,,,,,
B0005,37,charge,24,[2008.       4.       5.      19.      46.      36.125],4.056478346718693,3.089171188226161,4.212972694840331,0.17396574099359602,0.9537153567418096,-3.450379445041623,1.5161161861598926,0.6658522874612643,26.645032205307864,24.241843287727786,30.32132377942574,1.5512388467081693,10158.782,4.377891540130152,0.9463156182212581,,,,,,,,,,
B0005,38,discharge,24,[2008.       4.       5.      22.      46.      35.484],3.557886771846508,2.4556793246645583,4.189272591516219,0.24145031412156678,-1.9131602105481538,-2.0170254305215485,0.002337558709004184,0.43619046586394566,31.966241678512723,24.355030419469987,38.54659017774874,3.433369080629228,3390.281,,,,,1.8027776247196041,,,,,,,
B0005,39,charge,24,[2008.      4.     18.     17.     34.     22.89],4.079851333950047,3.235784344365443,4.212806303346363,0.14219594709490554,0.9411642330468534,-3.646980102654795,1.5167316228940972,0.6702007110685609,25.663244609650953,24.19543355059427,29.01875034428269,1.3382356450143664,10289.312,4.407660235798499,0.9334212218649518,,,,,,,,,,
B0005,40,impedance,24,[2008.       4.      18.      20.      55.      29.859],,,,,,,,,,,,,,,,,,,816.4267024624833,323.1039834618639,2.5672845748527484,0.20895020797607514,,0.04466870036616091,0.06945627304536996
B0005,41,discharge,24,[2008.       4.      18.      21.      10.      19.796],3.5520375235511907,2.632142800798914,4.187614060563439,0.23416563071224794,-1.8553455745575975,-2.01684718332263,0.005955165804640151,0.5400579358950733,32.37143341978575,24.549424447285215,38.44749852224995,3.358265608227543,3591.734,,,,,1.8470259949329193,,,,,,,
B0005,42,impedance,24,[2008.       4.      18.      22.      39.      16.312],,,,,,,,,,,,,,,,,,,815.0319260564542,323.62563296584096,2.577993338104437,0.21477161817685453,,0.04668700162486933,0.07627474098530587
B0005,43,charge,24,[2008.       4.      18.      22.      53.      58.343],4.057903790387567,3.0683685778510936,4.213442172806784,0.17012466194223858,0.9612867786553304,-3.398836643486512,1.5153264287158423,0.6650675616811264,26.015018000119397,24.71458123416169,29.356471957843606,1.278151867514506,10283.077999999994,4.438400215749731,0.9536472491909385,,,,,,,,,,
B0005,44,impedance,24,[2.0080e+03 4.0000e+00 1.9000e+01 2.0000e+00 1.4000e+01 2.7015e+01],,,,,,,,,,,,,,,,,,,815.7607203654292,323.7401647247099,2.5633442408895935,0.2087162071516686,,0.044843430573346096,0.0679720560130687
B0005,45,discharge,24,[2008    4   19    2   29    9],3.5525668436897124,2.5027764692056795,4.1876287811083985,0.2441722414090925,-1.8746995273150975,-2.016190951623346,0.0016182635202416972,0.5078881766945342,32.70024990461686,24.917503693363493,38.992275791716615,3.4144547200965945,3552.297,,,,,1.847417311283644,,,,,,,
B0005,46,impedance,24,[2008.       4.      19.       3.      57.      24.187],,,,,,,,,,,,,,,,,,,814.6736806203832,324.4263457076668,2.5666109097649072,0.2129473531393761,,0.04619468955099375,0.07453388918437964
B0005,47,charge,24,[2008.       4.      19.       4.      12.       6.343],4.056383883924776,3.062344528295997,4.212832102518414,0.17164404642546613,0.963212383695507,-3.4078891045691866,1.516710708987509,0.665728111520913,26.09181445728815,24.720199951723636,29.32754285404437,1.2294514976829733,10281.39,4.4329090909090905,0.9553798701298704,,,,,,,,,,
B0005,48,impedance,24,[2008.       4.      19.       7.      32.      33.656],,,,,,,,,,,,,,,,,,,816.2461883667588,323.0674710450523,2.5690406786621485,0.2092581728649849,,0.04510114851143001,0.06852832896000328
B0005,49,discharge,24,[2008.       4.      19.       7.      47.      15.703],3.556794038327039,2.617507742871704,4.187447226312926,0.23311973567394634,-1.873827212788385,-2.016760348146938,0.002519215784369448,0.5090210348494151,32.32266411829938,24.56596639952811,38.51424197364312,3.395181230789341,3531.578,,,,,1.8361774213478947,,,,,,,
B0005,50,impedance,24,[2008.       4.      19.       9.      15.      10.453],,,,,,,,,,,,,,,,,,,813.8002245891472,325.45005308141316,2.5583535487906635,0.2125279892780493,,0.04599074473076839,0.07342664108773311
B0005,51,charge,24,[2008.       4.      19.       9.      29.      52.703],4.058279288673889,3.0904138909445984,4.212770290752828,0.16755192439750516,0.9697506680439039,-3.464130250924988,1.5163150263089855,0.6628979584636324,25.709030057450274,24.33879447791203,28.938506516868497,1.2292595942620073,10081.797,4.443292122538293,0.9619234135667397,,,,,,,,,,
B0005,52,impedance,24,[2.008e+03 4.000e+00 1.900e+01 1.200e+01 4.700e+01 4.210e-01],,,,,,,,,,,,,,,,,,,816.2106388510329,323.21785861804847,2.5721523467186267,0.20964335653567567,,0.044172075577171746,0.06804449516996176
B0005,53,discharge,24,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],3.5614100044534203,2.694074478000972,4.187344026387161,0.22484633144049296,-1.883193546754683,-2.0160230713598764,0.0037933120349866447,0.49304941109665107,31.98795810666763,24.21658146702539,38.165816144899125,3.404274898198559,3492.907,,,,,1.8257807475776242,,,,,,,
B0005,54,impedance,24,[2008.       4.      19.      14.      28.      58.984],,,,,,,,,,,,,,,,,,,814.4735219004697,324.67605210529206,2.5660148334284205,0.21329986947918667,,0.0452171085992494,0.07464778408413367
B0005,55,charge,24,[2008.       4.      19.      14.      43.      41.265],4.065739463308087,3.1140130371184864,4.213276766831537,0.16291791641482378,0.931056714150449,-3.4935571241981895,1.5169994248587462,0.6759588919178314,25.473631563964574,24.197877286536087,28.754789972770777,1.2257599584162504,10797.328,4.299253684210527,0.9236,,,,,,,,,,
B0005,56,impedance,24,[2008.       4.      19.      18.      12.      47.531],,,,,,,,,,,,,,,,,,,816.2051351626425,323.6141530549878,2.568100877295447,0.20928590344598322,,0.043786628196075913,0.06845021227072765
B0005,57,discharge,24,[2008.       4.      19.      18.      27.      29.828],3.5566107947817986,2.6237674644021887,4.187438187636325,0.23067449635182954,-1.873239184822504,-2.01719076462715,0.00343888873867598,0.51045002675325,31.894456524691385,24.054990657817566,38.16526203587147,3.436465900023053,3511.594,,,,,1.8251136435078368,,,,,,,
B0005,58,impedance,24,[2008.       4.      19.      19.      55.       5.296],,,,,,,,,,,,,,,,,,,814.0944469300438,325.3383029492804,2.5617997429128456,0.21279108647207748,,0.04490994541365791,0.07395687603254197
B0005,59,charge,24,[2008.      4.     19.     20.      9.     47.75],4.0611501521821065,3.108464373403045,4.212690151499114,0.16467211248478525,0.9648375330851495,-3.4951011322233136,1.5184741108182815,0.6638796146416811,25.427401199812184,24.107357999599078,28.688602374299098,1.2335771337537416,10099.218,4.447651746724891,0.9569312227074237,,,,,,,,,,
B0005,60,impedance,24,[2008.       4.      19.      23.      27.      13.343],,,,,,,,,,,,,,,,,,,816.2964766702971,323.0223718739734,2.5727601658868755,0.2097048351944546,,0.04463932198878524,0.0683410113732366
B0005,61,discharge,24,[2008.       4.      19.      23.      41.      55.687],3.5586742170266272,2.5010798299873738,4.18774138117799,0.23845858592777874,-1.9139593751505897,-2.0161148625656655,0.0012614422239159216,0.4336815885962881,31.78039681801023,24.024851602995685,38.27549578575718,3.4449494445307676,3431.9370000000054,,,,,1.8255815042203762,,,,,,,
B0005,62,impedance,24,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 8.0000e+00 1.1406e+01],,,,,,,,,,,,,,,,,,,814.3610070435101,324.74823476745433,2.5649983075147986,0.213144763813216,,0.04717044086931744,0.07208112164479205
B0005,63,charge,24,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+00 2.2000e+01 5.3953e+01],4.060647477294544,3.099532736693632,4.212873191810286,0.1657973281827175,0.9656310887431298,-3.4904911773797043,1.516919363258194,0.6633242133224594,25.37095530984966,24.033722015137002,28.633407089003214,1.2333213614768859,10078.719,4.455490710382514,0.9577846994535518,,,,,,,,,,
B0005,64,impedance,24,[2008.       4.      20.       4.      39.      59.296],,,,,,,,,,,,,,,,,,,816.4055434636157,323.69922891239395,2.5638109065145387,0.20877688529334773,,0.043558785775475374,0.06868237655872211
B0005,65,discharge,24,[2008.       4.      20.       4.      54.      41.734],3.564103182686905,2.6849988185249796,4.188261122540052,0.22371289710668404,-1.9030532722310995,-2.0168636304742815,0.0031353992245556606,0.45609178373993275,31.688747146342205,23.93622764909489,37.982160799183106,3.4231952488727075,3431.125,,,,,1.8140311275083907,,,,,,,
B0005,66,impedance,24,[2008.       4.      20.       6.      20.      57.125],,,,,,,,,,,,,,,,,,,813.5343382462119,325.804179635289,2.5549128777347034,0.21195149658699972,,0.04648969708635643,0.07102909339339247
B0005,67,charge,24,[2008.       4.      20.       6.      35.      39.765],4.067270138639281,3.133150786659082,4.213238259402031,0.16024694183880867,0.9343625511181636,-3.5331810156551415,1.5161717111709385,0.6738173379249738,25.273682170348483,23.947398698846445,28.589954117359028,1.234398837052272,10617.375,4.321113588110404,0.9267738853503185,,,,,,,,,,
B0005,68,impedance,24,[2.0080e+03 4.0000e+00 2.0000e+01 1.0000e+01 1.0000e+00 4.6156e+01],,,,,,,,,,,,,,,,,,,816.3768498754638,323.27989966228057,2.5672112609127535,0.20911689614998286,,0.04526547818261783,0.0681437253042456
B0005,69,discharge,24,[2008.       4.      20.      10.      16.      28.859],3.559588063594272,2.547109116468133,4.187338767288234,0.23399060506233524,-1.9134590742247914,-2.024643671910137,0.0011043615738374486,0.434873129767018,31.596747992569153,23.811534187517502,38.11100191887773,3.461139819499428,3412.406,,,,,1.8147691941158939,,,,,,,
B0005,70,impedance,24,[2008.       4.      20.      11.      42.      26.062],,,,,,,,,,,,,,,,,,,814.1873813652063,325.00273238116165,2.56421503142572,0.21281807867013133,,0.0463622366817154,0.07193029860543036
B0005,71,charge,24,[2008.       4.      20.      11.      57.       8.765],4.06627015738475,3.119641559381448,4.213312787594857,0.1619720658778782,0.9378723891405097,-3.513207367229806,1.5177899917802138,0.6725178421827402,25.188122631656277,23.841312817521448,28.50176643400805,1.2381246997665996,10564.157,4.347584664536741,0.9302843450479233,,,,,,,,,,
B0005,72,impedance,24,[2008.      4.     20.     15.     22.     22.64],,,,,,,,,,,,,,,,,,,816.0602136712378,323.74642291390654,2.5618533569325352,0.20863345859197513,,0.044483715777434665,0.06782555719716843
B0005,73,discharge,24,[2008.       4.      20.      15.      37.       5.281],3.556833231052199,2.471314764334132,4.187560306288175,0.23947202414141244,-1.913620909902553,-2.017291134571006,-3.060676830687782e-05,0.43491395027052004,31.565586498787077,23.754765330883426,38.18831137948753,3.480274215150429,3410.688,,,,,1.813969388710352,,,,,,,
B0005,74,impedance,24,[2.008e+03 4.000e+00 2.000e+01 1.700e+01 3.000e+00 1.140e+00],,,,,,,,,,,,,,,,,,,814.0559567557078,325.3006589654104,2.5603548529529117,0.2125483427978235,,0.04482791300205649,0.07288826952758304
B0005,75,charge,24,[2008.       4.      20.      17.      17.      44.031],4.063497194671534,3.117821882492223,4.212902355486726,0.16300985529340062,0.9583515841331876,-3.5054603250839507,1.5178105214785498,0.6650732230627389,25.208644345593083,23.875743075457656,28.530897709955585,1.2426747584413491,10143.984,4.433454248366013,0.9507788671023965,,,,,,,,,,
B0005,76,impedance,24,[2008.       4.      20.      20.      35.      56.187],,,,,,,,,,,,,,,,,,,816.0645446470699,323.50378066322514,2.5655690833558134,0.20912332812468937,,0.04441416485910045,0.06885805241213436
B0005,77,discharge,24,[2008.       4.      20.      20.      50.      38.921],3.5624410850948944,2.6613903306108773,4.18805176248713,0.22469381728284948,-1.9025819745719061,-2.01713712589233,0.0037901043107805275,0.45735642874148813,31.59124667045208,23.79410930748377,37.998541119085836,3.455173082508427,3410.718,,,,,1.802765665167823,,,,,,,
B0005,78,impedance,24,[2008.       4.      20.      22.      16.      35.078],,,,,,,,,,,,,,,,,,,813.1977076998731,326.0188230535403,2.55456949713139,0.21218710665889637,,0.04466450679894579,0.0727868237536811
B0005,79,charge,24,[2008.       4.      20.      22.      31.      18.046],4.070367166586395,3.148580175410883,4.212958241599311,0.15790616795717002,0.923985399312232,-3.5490719760595026,1.5192411400177066,0.6765461197456111,25.22309620072603,23.918406035072028,28.577658552419905,1.2409409519911916,10790.452999999994,4.29054478398314,0.9166269757639622,,,,,,,,,,
B0005,80,impedance,24,[2.0080e+03 4.0000e+00 2.1000e+01 2.0000e+00 0.0000e+00 1.9968e+01],,,,,,,,,,,,,,,,,,,816.0180115342195,323.4884656686245,2.5696585948066955,0.20946235387909926,,0.04453544590029642,0.06779434699116274
B0005,81,discharge,24,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],3.5591407106855666,2.541762355407921,4.187667484260542,0.2337381121665522,-1.9130621638638965,-2.0159460285100574,0.0006901740069088986,0.4362089113558066,31.603485399391182,23.801300986918452,38.194201649765226,3.4825819327963465,3392.719,,,,,1.804077040117352,,,,,,,
B0005,82,impedance,24,[2008.       4.      21.       3.      26.      58.453],,,,,,,,,,,,,,,,,,,812.7456511788722,326.4404326008007,2.5501705536495773,0.21121462351612166,,0.04502135245555801,0.06940408185539676
B0005,83,charge,24,[2008.       4.      21.      17.      51.      26.312],4.0705017213426595,3.1580925982193535,4.213259231541884,0.15656270278016785,0.9376239238395178,-3.5621332354558053,1.5164571928267292,0.6712738001331469,25.60871637467594,24.401860458892934,28.9596644463361,1.2377312186650866,10442.891,4.357848034006377,0.9302763018065887,,,,,,,,,,
B0005,84,charge,24,[2008.       4.      22.      14.      15.      41.187],4.210968137972064,3.819395599301223,8.393141180564633,0.17456062627542243,0.0073240257131663026,-4.4796596195981975,1.4228266793053173,0.2223345997762896,23.904181418379917,23.822593390953838,24.01713143780734,0.053135482441130574,1674.484,0.14543298969072166,0.008161512027491408,,,,,,,,,,
B0005,85,discharge,24,[2008.       4.      22.      15.      33.      49.875],3.5573161327793144,2.628919415830567,4.2010701773378685,0.2244802327371113,-1.920618117118412,-2.0167372379007014,0.0008475435827522827,0.4205282536761078,31.91556385491565,23.78129749955371,38.45796400011448,3.5076959837591097,3470.672,,,,,1.8518025516704486,,,,,,,
B0005,86,impedance,24,[2008.       4.      22.      16.      33.       3.953],,,,,,,,,,,,,,,,,,,834.3467671339095,329.7605427096183,2.6088422157497924,0.204169244712495,,0.04610646564263781,0.07041083307756363
